"latitude","longitude","generationtime_ms","utc_offset_seconds","timezone","timezone_abbreviation","elevation","hourly_units__time","hourly_units__temperature_2m","hourly_units__relative_humidity_2m","hourly_units__windspeed_10m","hourly_units__windgusts_10m","hourly_units__pressure_msl","hourly_units__weathercode","hourly__time","hourly__temperature_2m","hourly__relative_humidity_2m","hourly__windspeed_10m","hourly__windgusts_10m","hourly__pressure_msl","hourly__weathercode"
"","","","","","","","","","","","","","","2024-07-12T20:00","25.7","95","11.9","19.8","999.6","3"
"","","","","","","","","","","","","","","2024-07-12T21:00","26.0","95","10.0","19.4","999.4","3"
"","","","","","","","","","","","","","","2024-07-12T22:00","26.1","94","10.0","16.2","999.4","0"
"","","","","","","","","","","","","","","2024-07-12T23:00","26.0","93","10.0","16.9","999.3","1"
"","","","","","","","","","","","","","","2024-07-13T00:00","25.8","94","7.9","16.6","999.6","1"
"","","","","","","","","","","","","","","2024-07-13T01:00","26.5","92","8.9","14.0","1000.7","3"
"","","","","","","","","","","","","","","2024-07-13T02:00","27.3","89","9.4","17.3","1000.6","3"
"","","","","","","","","","","","","","","2024-07-13T03:00","28.6","81","13.2","24.5","1001.0","51"
"","","","","","","","","","","","","","","2024-07-13T04:00","29.4","78","14.6","28.1","1001.2","51"
"","","","","","","","","","","","","","","2024-07-13T05:00","30.4","75","11.8","30.2","1001.1","2"
"","","","","","","","","","","","","","","2024-07-13T06:00","31.4","71","13.7","29.5","1000.4","51"
"","","","","","","","","","","","","","","2024-07-13T07:00","31.9","70","14.0","29.9","999.7","51"
"","","","","","","","","","","","","","","2024-07-13T08:00","32.1","70","14.2","29.9","999.1","51"
"","","","","","","","","","","","","","","2024-07-13T09:00","32.5","69","13.1","29.5","998.5","3"
"","","","","","","","","","","","","","","2024-07-13T10:00","33.0","65","14.2","30.6","997.7","3"
"","","","","","","","","","","","","","","2024-07-13T11:00","31.2","72","15.4","30.2","997.4","51"
"","","","","","","","","","","","","","","2024-07-13T12:00","31.9","69","10.7","28.8","997.0","51"
"","","","","","","","","","","","","","","2024-07-13T13:00","31.4","72","8.8","17.3","997.1","1"
"","","","","","","","","","","","","","","2024-07-13T14:00","29.8","79","12.6","20.2","997.7","1"
"","","","","","","","","","","","","","","2024-07-13T15:00","28.9","84","12.2","21.6","998.4","1"
"","","","","","","","","","","","","","","2024-07-13T16:00","28.7","85","8.0","19.8","999.4","51"
"","","","","","","","","","","","","","","2024-07-13T17:00","28.1","88","11.2","17.6","999.9","51"
"","","","","","","","","","","","","","","2024-07-13T18:00","27.8","90","8.5","18.0","1000.0","1"
"","","","","","","","","","","","","","","2024-07-13T19:00","27.7","88","8.7","13.3","999.8","3"
"","","","","","","","","","","","","","","2024-07-13T20:00","27.7","86","10.0","16.2","999.2","1"
"","","","","","","","","","","","","","","2024-07-13T21:00","27.3","88","10.4","16.9","999.0","3"
"","","","","","","","","","","","","","","2024-07-13T22:00","27.0","90","10.2","16.9","998.9","3"
"","","","","","","","","","","","","","","2024-07-13T23:00","26.9","90","9.7","16.6","998.8","3"
"","","","","","","","","","","","","","","2024-07-14T00:00","26.7","90","9.2","15.8","999.1","3"
"","","","","","","","","","","","","","","2024-07-14T01:00","27.3","88","11.3","20.9","999.8","51"
"","","","","","","","","","","","","","","2024-07-14T02:00","27.4","88","10.2","20.9","1000.1","51"
"","","","","","","","","","","","","","","2024-07-14T03:00","28.4","86","7.1","19.8","1000.3","51"
"","","","","","","","","","","","","","","2024-07-14T04:00","29.2","82","9.7","20.9","1000.1","3"
"","","","","","","","","","","","","","","2024-07-14T05:00","30.5","75","10.1","24.1","1000.0","51"
"","","","","","","","","","","","","","","2024-07-14T06:00","31.3","72","8.8","24.1","999.4","51"
"","","","","","","","","","","","","","","2024-07-14T07:00","32.1","69","6.9","20.9","998.9","51"
"","","","","","","","","","","","","","","2024-07-14T08:00","32.9","65","9.3","21.2","997.8","51"
"","","","","","","","","","","","","","","2024-07-14T09:00","32.0","69","8.2","22.7","997.2","51"
"","","","","","","","","","","","","","","2024-07-14T10:00","32.4","67","6.2","20.2","996.6","2"
"","","","","","","","","","","","","","","2024-07-14T11:00","32.5","65","9.5","19.8","996.0","51"
"","","","","","","","","","","","","","","2024-07-14T12:00","31.7","69","9.9","19.8","996.1","51"
"","","","","","","","","","","","","","","2024-07-14T13:00","33.1","66","3.9","9.4","995.7","2"
"","","","","","","","","","","","","","","2024-07-14T14:00","31.4","71","7.0","10.1","996.6","3"
"","","","","","","","","","","","","","","2024-07-14T15:00","30.3","74","14.9","22.7","997.5","3"
"","","","","","","","","","","","","","","2024-07-14T16:00","29.2","85","11.8","26.3","998.4","3"
"","","","","","","","","","","","","","","2024-07-14T17:00","28.7","86","10.8","18.7","999.2","2"
"","","","","","","","","","","","","","","2024-07-14T18:00","28.3","87","10.8","18.4","999.6","3"
"","","","","","","","","","","","","","","2024-07-14T19:00","28.0","88","9.7","17.6","999.3","3"
"","","","","","","","","","","","","","","2024-07-14T20:00","27.6","89","7.9","15.8","998.9","3"
"","","","","","","","","","","","","","","2024-07-14T21:00","27.4","89","7.0","12.6","998.5","3"
"","","","","","","","","","","","","","","2024-07-14T22:00","27.3","89","8.9","14.0","998.2","3"
"","","","","","","","","","","","","","","2024-07-14T23:00","27.1","90","9.2","14.4","998.2","3"
"","","","","","","","","","","","","","","2024-07-15T00:00","27.0","91","8.3","14.8","998.4","1"
"","","","","","","","","","","","","","","2024-07-15T01:00","27.2","88","3.4","16.9","999.7","61"
"","","","","","","","","","","","","","","2024-07-15T02:00","26.8","91","2.0","8.6","1000.6","63"
"","","","","","","","","","","","","","","2024-07-15T03:00","26.5","94","3.3","8.3","1000.7","61"
"","","","","","","","","","","","","","","2024-07-15T04:00","27.3","90","6.3","13.3","1000.8","53"
"","","","","","","","","","","","","","","2024-07-15T05:00","28.6","87","5.4","15.8","1000.6","51"
"","","","","","","","","","","","","","","2024-07-15T06:00","30.7","77","8.3","21.2","1000.3","51"
"","","","","","","","","","","","","","","2024-07-15T07:00","27.4","90","11.2","23.8","1000.4","65"
"","","","","","","","","","","","","","","2024-07-15T08:00","28.3","85","6.3","23.4","999.6","61"
"","","","","","","","","","","","","","","2024-07-15T09:00","29.1","84","5.2","16.9","998.4","51"
"","","","","","","","","","","","","","","2024-07-15T10:00","30.6","77","10.0","20.2","997.8","51"
"","","","","","","","","","","","","","","2024-07-15T11:00","30.4","79","7.6","19.8","997.3","51"
"","","","","","","","","","","","","","","2024-07-15T12:00","30.3","81","3.7","14.4","997.5","51"
"","","","","","","","","","","","","","","2024-07-15T13:00","26.6","95","5.9","18.0","998.0","63"
"","","","","","","","","","","","","","","2024-07-15T14:00","26.8","96","4.2","11.9","998.6","53"
"","","","","","","","","","","","","","","2024-07-15T15:00","26.9","96","5.2","7.9","998.7","53"
"","","","","","","","","","","","","","","2024-07-15T16:00","27.1","94","4.3","7.9","999.5","51"
"","","","","","","","","","","","","","","2024-07-15T17:00","26.9","95","6.0","10.1","999.8","3"
"","","","","","","","","","","","","","","2024-07-15T18:00","26.7","96","4.5","10.1","999.8","51"
"","","","","","","","","","","","","","","2024-07-15T19:00","26.2","98","9.0","17.6","999.5","53"
"","","","","","","","","","","","","","","2024-07-15T20:00","26.0","99","4.8","18.0","998.7","55"
"","","","","","","","","","","","","","","2024-07-15T21:00","25.8","98","6.3","15.1","998.7","63"
"","","","","","","","","","","","","","","2024-07-15T22:00","25.8","97","3.8","14.0","998.7","61"
"","","","","","","","","","","","","","","2024-07-15T23:00","25.8","97","2.9","7.2","999.2","51"
"","","","","","","","","","","","","","","2024-07-16T00:00","25.6","98","4.5","10.4","999.6","55"
"","","","","","","","","","","","","","","2024-07-16T01:00","26.2","96","0.4","6.5","999.6","51"
"","","","","","","","","","","","","","","2024-07-16T02:00","26.5","95","3.2","9.4","1000.1","51"
"","","","","","","","","","","","","","","2024-07-16T03:00","27.1","92","4.3","9.0","1000.5","51"
"","","","","","","","","","","","","","","2024-07-16T04:00","28.8","84","7.2","16.6","1000.1","51"
"","","","","","","","","","","","","","","2024-07-16T05:00","30.0","78","6.6","16.6","999.8","51"
"","","","","","","","","","","","","","","2024-07-16T06:00","30.4","76","5.1","16.6","999.4","51"
"","","","","","","","","","","","","","","2024-07-16T07:00","31.3","74","3.3","18.0","998.7","51"
"","","","","","","","","","","","","","","2024-07-16T08:00","32.2","72","2.9","16.9","997.7","51"
"","","","","","","","","","","","","","","2024-07-16T09:00","32.6","71","4.4","17.6","996.4","51"
"","","","","","","","","","","","","","","2024-07-16T10:00","32.7","72","5.4","18.0","995.7","51"
"","","","","","","","","","","","","","","2024-07-16T11:00","32.7","72","5.5","18.0","995.2","51"
"","","","","","","","","","","","","","","2024-07-16T12:00","31.3","75","5.2","17.3","995.0","63"
"","","","","","","","","","","","","","","2024-07-16T13:00","31.8","72","6.1","18.0","995.8","51"
"","","","","","","","","","","","","","","2024-07-16T14:00","30.3","81","8.2","13.3","996.8","53"
"","","","","","","","","","","","","","","2024-07-16T15:00","28.8","90","8.6","13.7","997.5","63"
"","","","","","","","","","","","","","","2024-07-16T16:00","28.1","90","13.0","22.3","998.3","53"
"","","","","","","","","","","","","","","2024-07-16T17:00","27.3","93","9.4","21.2","998.9","63"
"","","","","","","","","","","","","","","2024-07-16T18:00","27.2","92","10.0","16.9","999.1","3"
"","","","","","","","","","","","","","","2024-07-16T19:00","27.1","93","10.0","18.4","998.6","3"
"","","","","","","","","","","","","","","2024-07-16T20:00","27.0","93","12.5","20.5","997.9","51"
"","","","","","","","","","","","","","","2024-07-16T21:00","26.9","93","8.3","20.2","997.5","3"
"","","","","","","","","","","","","","","2024-07-16T22:00","26.7","94","8.2","13.3","997.7","3"
"","","","","","","","","","","","","","","2024-07-16T23:00","26.7","94","8.5","13.7","998.3","3"
"","","","","","","","","","","","","","","2024-07-17T00:00","26.5","95","8.0","14.0","998.5","3"
"","","","","","","","","","","","","","","2024-07-17T01:00","26.5","96","8.2","16.6","999.1","51"
"","","","","","","","","","","","","","","2024-07-17T02:00","27.2","92","8.3","15.5","1000.2","51"
"","","","","","","","","","","","","","","2024-07-17T03:00","27.9","88","11.9","22.0","1000.4","51"
"","","","","","","","","","","","","","","2024-07-17T04:00","29.0","82","11.8","23.0","1000.6","3"
"","","","","","","","","","","","","","","2024-07-17T05:00","30.6","74","13.6","27.0","1000.3","51"
"","","","","","","","","","","","","","","2024-07-17T06:00","31.0","72","12.4","27.0","1000.2","3"
"","","","","","","","","","","","","","","2024-07-17T07:00","31.7","69","13.5","25.6","1000.0","3"
"","","","","","","","","","","","","","","2024-07-17T08:00","32.1","68","15.0","29.9","999.4","3"
"","","","","","","","","","","","","","","2024-07-17T09:00","32.6","65","13.9","28.8","998.6","51"
"","","","","","","","","","","","","","","2024-07-17T10:00","32.7","64","13.9","27.4","997.7","51"
"","","","","","","","","","","","","","","2024-07-17T11:00","31.4","71","13.2","26.6","997.4","53"
"","","","","","","","","","","","","","","2024-07-17T12:00","31.5","71","11.4","24.5","997.4","3"
"","","","","","","","","","","","","","","2024-07-17T13:00","30.5","73","14.4","29.5","997.8","3"
"","","","","","","","","","","","","","","2024-07-17T14:00","29.4","77","15.5","25.6","998.5","3"
"","","","","","","","","","","","","","","2024-07-17T15:00","28.4","81","15.2","26.6","999.5","3"
"","","","","","","","","","","","","","","2024-07-17T16:00","28.1","82","13.0","24.8","1000.5","3"
"","","","","","","","","","","","","","","2024-07-17T17:00","28.0","83","13.0","21.2","1000.9","3"
"","","","","","","","","","","","","","","2024-07-17T18:00","27.8","84","13.0","21.6","1000.5","3"
"","","","","","","","","","","","","","","2024-07-17T19:00","27.6","86","13.1","22.0","1000.0","3"
"","","","","","","","","","","","","","","2024-07-17T20:00","27.5","88","11.2","22.0","999.8","3"
"","","","","","","","","","","","","","","2024-07-17T21:00","27.3","89","13.4","21.6","998.9","51"
"","","","","","","","","","","","","","","2024-07-17T22:00","27.2","89","12.5","22.3","998.8","51"
"","","","","","","","","","","","","","","2024-07-17T23:00","26.8","90","12.0","20.5","999.0","51"
"","","","","","","","","","","","","","","2024-07-18T00:00","26.6","91","9.5","19.1","999.1","1"
"","","","","","","","","","","","","","","2024-07-18T01:00","27.3","87","8.8","15.5","999.6","3"
"","","","","","","","","","","","","","","2024-07-18T02:00","27.9","85","10.8","19.1","1000.5","3"
"","","","","","","","","","","","","","","2024-07-18T03:00","28.2","83","11.2","20.2","1000.5","3"
"","","","","","","","","","","","","","","2024-07-18T04:00","29.3","79","10.3","22.3","1000.7","51"
"","","","","","","","","","","","","","","2024-07-18T05:00","30.2","75","9.4","20.5","1000.3","51"
"","","","","","","","","","","","","","","2024-07-18T06:00","31.6","69","9.7","22.7","999.9","2"
"","","","","","","","","","","","","","","2024-07-18T07:00","32.7","65","8.8","21.2","998.9","3"
"","","","","","","","","","","","","","","2024-07-18T08:00","32.7","65","8.9","20.2","998.2","51"
"","","","","","","","","","","","","","","2024-07-18T09:00","33.6","62","10.8","22.3","996.6","51"
"","","","","","","","","","","","","","","2024-07-18T10:00","32.1","68","17.5","31.0","996.1","53"
"","","","","","","","","","","","","","","2024-07-18T11:00","28.9","88","8.4","32.4","996.9","65"
"","","","","","","","","","","","","","","2024-07-18T12:00","28.7","84","13.0","23.4","997.1","63"
"","","","","","","","","","","","","","","2024-07-18T13:00","30.8","74","13.4","24.1","996.7","2"
"","","","","","","","","","","","","","","2024-07-18T14:00","29.6","79","17.6","28.8","997.3","1"
"","","","","","","","","","","","","","","2024-07-18T15:00","28.8","81","14.6","29.2","998.0","2"
"","","","","","","","","","","","","","","2024-07-18T16:00","28.3","83","10.7","24.1","999.1","1"
"","","","","","","","","","","","","","","2024-07-18T17:00","27.8","85","9.6","17.6","999.4","2"
"","","","","","","","","","","","","","","2024-07-18T18:00","27.4","86","11.5","18.7","998.7","3"
"","","","","","","","","","","","","","","2024-07-18T19:00","27.1","88","11.0","20.2","998.0","3"
"","","","","","","","","","","","","","","2024-07-18T20:00","27.0","88","13.5","22.3","997.1","3"
"","","","","","","","","","","","","","","2024-07-18T21:00","27.0","87","12.3","24.1","996.5","3"
"","","","","","","","","","","","","","","2024-07-18T22:00","27.0","88","8.7","20.9","996.5","3"
"","","","","","","","","","","","","","","2024-07-18T23:00","27.1","88","7.6","14.8","996.4","3"
"","","","","","","","","","","","","","","2024-07-19T00:00","27.2","88","6.8","13.7","996.4","3"
"","","","","","","","","","","","","","","2024-07-19T01:00","27.3","90","9.2","16.2","997.2","3"
"","","","","","","","","","","","","","","2024-07-19T02:00","27.8","88","9.7","18.0","997.5","3"
"","","","","","","","","","","","","","","2024-07-19T03:00","28.4","86","10.6","19.8","997.5","3"
"","","","","","","","","","","","","","","2024-07-19T04:00","29.2","82","11.5","21.6","997.7","51"
"","","","","","","","","","","","","","","2024-07-19T05:00","30.7","77","13.9","27.7","997.3","51"
"","","","","","","","","","","","","","","2024-07-19T06:00","31.5","73","14.8","28.8","996.7","51"
"","","","","","","","","","","","","","","2024-07-19T07:00","31.6","71","18.2","33.8","996.3","51"
"","","","","","","","","","","","","","","2024-07-19T08:00","29.6","81","20.5","38.2","996.4","61"
"","","","","","","","","","","","","","","2024-07-19T09:00","29.8","80","18.4","36.7","995.5","51"
"","","","","","","","","","","","","","","2024-07-19T10:00","30.8","76","16.6","33.8","994.8","51"
"","","","","","","","","","","","","","","2024-07-19T11:00","30.8","74","14.0","31.3","994.5","1"
"","","","","","","","","","","","","","","2024-07-19T12:00","30.8","73","14.1","26.6","994.3","1"
"","","","","","","","","","","","","","","2024-07-19T13:00","28.7","79","12.8","28.1","995.3","3"
"","","","","","","","","","","","","","","2024-07-19T14:00","28.2","80","13.5","24.5","996.7","3"
